72,56,65,72,71,79,78,84,77
71,56,65,72,71,79,78,84,77
72,56,65,72,71,78,77,85,77
72,56,65,72,71,79,78,85,77
72,56,65,72,71,79,78,84,77
71,55,65,72,71,78,78,85,77
72,56,65,72,71,79,78,84,77
72,56,65,72,71,78,78,85,77
72,56,65,72,71,79,78,84,77
71,56,65,72,71,79,78,84,77
72,56,65,72,71,78,78,85,76
72,56,65,72,71,79,78,85,77
72,56,65,72,71,78,78,85,77
71,55,65,72,71,78,78,84,78
72,56,65,71,71,78,78,85,76
72,55,65,71,71,78,78,85,77
72,56,65,72,71,79,78,85,77
71,55,65,71,71,78,78,0,77
72,56,65,71,71,78,78,85,77
71,55,65,71,71,78,78,84,77
72,56,65,71,71,78,78,85,77
72,56,65,72,71,78,78,84,77
71,0,65,72,71,79,78,84,77
72,55,65,71,71,78,78,85,77
72,56,65,71,71,78,78,85,77
72,56,65,71,71,79,78,84,77
71,55,65,71,71,78,78,85,77
72,56,65,71,71,78,78,85,77
72,56,65,72,71,79,78,84,77
71,55,65,71,71,78,78,84,77
72,56,65,70,71,78,78,85,76
72,56,65,71,71,79,78,84,77
71,56,65,71,71,78,78,84,77
72,56,65,71,71,78,78,84,77
71,55,65,70,70,79,78,85,76
72,56,65,71,71,79,78,84,77
71,55,65,71,71,78,78,84,77
72,56,65,70,70,78,78,85,76
72,56,65,71,71,78,78,84,77
71,56,65,71,71,78,78,84,77
72,55,65,70,70,78,78,85,77
72,56,65,71,71,78,78,85,77
72,56,65,71,71,78,78,84,77
71,55,65,70,70,78,78,85,77
72,56,65,71,71,78,78,85,77
71,55,65,71,71,78,78,84,77
72,56,65,70,70,78,78,85,76
72,56,65,71,71,78,78,0,77
72,56,65,71,71,78,78,84,77
71,55,65,70,70,78,78,85,76
72,0,65,70,71,78,78,85,77
72,56,65,71,71,78,78,84,77
71,55,65,70,71,78,78,85,77
72,56,65,70,70,78,77,85,76
71,56,65,70,71,78,78,84,77
72,56,65,70,71,78,78,85,77
72,56,65,70,71,78,78,84,77
71,55,65,69,70,78,77,85,77
72,56,65,69,70,78,77,85,76
72,56,65,67,71,79,78,84,77
71,55,65,13,69,78,78,85,77
72,56,65,11,69,78,77,85,76
71,56,65,12,69,78,78,84,77
72,56,65,11,68,78,77,85,76
72,56,65,11,69,78,78,85,77
72,56,65,11,68,78,78,85,76
72,56,65,11,69,78,78,85,77
72,56,65,12,69,78,78,85,77
71,55,65,12,69,78,78,85,77
72,56,65,12,69,78,78,84,77
71,56,65,12,69,78,78,85,77
72,56,65,11,68,78,78,85,76
72,56,65,11,69,78,78,84,77
72,56,65,12,69,78,78,85,77
71,56,65,11,68,78,78,0,76
72,56,65,11,69,78,78,85,77
72,56,65,12,69,0,78,84,77
71,56,65,12,69,78,78,85,76
72,56,65,0,68,78,78,85,77
72,56,65,12,69,78,78,85,76
72,56,65,12,69,78,78,84,77
72,56,65,11,68,78,78,85,76
72,56,65,11,69,78,78,84,77
72,56,65,12,69,78,78,85,77
72,56,65,11,68,78,78,85,76
72,56,65,12,69,78,78,85,77
71,56,65,12,69,78,78,85,76
71,56,65,12,69,78,78,85,77
72,56,65,11,68,77,78,85,77
72,56,65,12,69,78,78,84,77
71,56,65,11,68,78,78,85,76
72,56,65,11,69,78,78,85,77
72,56,65,12,69,78,78,85,77
71,56,65,12,69,78,78,85,76
72,56,65,12,69,78,78,85,77
71,56,65,12,69,78,78,85,77
72,56,65,11,68,78,78,85,77
72,56,65,11,69,78,78,85,77
72,56,65,12,69,78,78,84,77
71,56,65,11,68,78,78,85,77
72,56,65,11,68,78,77,85,76
72,56,65,12,69,78,78,84,77
71,55,65,12,68,78,78,85,76
72,56,65,11,68,77,78,85,77
71,56,65,12,68,78,78,84,77
72,56,65,11,68,77,78,85,77
72,56,65,11,68,78,78,85,77
72,56,65,0,67,78,78,84,77
71,56,65,11,54,77,78,85,77
72,0,65,10,24,76,77,85,77
72,56,65,11,15,77,77,84,77
71,56,65,11,13,76,77,84,77
72,56,65,12,12,76,77,84,77
71,56,65,15,12,76,77,84,77
72,56,65,43,11,76,77,84,77
72,56,65,67,11,76,77,84,77
72,56,65,68,12,76,77,84,77
72,56,65,69,10,76,77,84,77
72,56,65,69,12,76,77,84,77
71,56,65,69,12,75,77,85,76
72,56,65,69,10,75,77,84,77
72,56,65,70,11,75,77,84,77
72,56,65,70,12,75,77,84,77
72,56,65,69,11,75,77,84,77
72,56,65,70,10,75,77,84,76
72,56,65,69,11,74,77,84,76
72,56,65,70,10,74,77,84,76
72,56,65,70,11,74,77,84,76
72,56,65,69,10,74,77,84,76
72,56,65,70,11,74,77,84,76
71,56,65,70,12,73,77,84,76
72,56,65,70,11,73,77,84,76
72,56,65,69,11,72,77,84,0
72,56,65,70,10,72,77,84,76
71,56,65,70,11,20,75,84,76
72,56,65,69,0,21,75,84,76
72,56,65,70,11,12,75,84,76
72,56,0,70,11,12,75,84,76
72,56,65,69,10,12,74,84,76
42,0,65,70,10,11,74,84,76
71,56,65,70,12,11,75,84,76
72,56,65,69,11,11,74,84,76
71,56,65,70,21,11,75,84,76
72,56,65,70,23,11,74,84,76
72,56,65,70,39,10,74,84,76
72,56,65,71,62,12,74,84,76
71,56,65,71,67,12,75,84,76
72,56,65,71,68,11,74,84,76
71,56,65,71,68,12,74,84,76
72,56,65,71,68,11,74,84,76
72,56,65,71,68,12,74,84,76
72,56,65,70,68,12,74,84,76
72,56,65,71,69,12,74,84,76
71,56,65,71,69,12,74,84,76
72,56,65,70,68,11,73,85,76
72,56,65,71,69,11,74,85,76
72,56,65,70,68,11,73,85,76
72,56,65,71,69,12,73,84,76
71,56,65,70,69,12,72,84,76
72,56,65,70,69,11,72,84,76
72,56,65,71,69,11,37,84,75
72,56,65,71,69,11,22,84,76
72,56,65,70,69,10,13,83,76
72,56,65,71,69,10,11,84,75
72,56,65,71,69,11,12,0,76
72,55,65,70,69,11,11,84,76
72,56,65,71,69,0,10,83,76
71,55,65,0,69,13,11,83,76
72,56,65,70,69,17,10,83,76
72,0,65,71,70,30,11,83,75
72,56,65,70,70,73,11,83,75
72,56,65,71,70,74,11,83,75
71,56,65,71,71,74,12,83,75
72,56,65,70,70,74,11,82,76
72,56,65,71,70,74,10,82,75
72,56,65,71,71,75,12,82,74
72,56,65,71,71,75,11,78,75
71,56,65,71,70,75,11,15,73
72,56,65,70,70,75,10,12,72
71,56,65,71,70,75,11,11,73
72,55,65,70,70,75,11,11,72
72,56,65,71,70,75,11,10,71
72,56,65,71,71,76,13,11,72
71,55,65,71,71,76,17,11,72
72,56,65,71,71,78,55,11,71
71,55,65,71,71,78,74,12,72
72,56,65,71,71,78,75,11,71
72,56,65,71,71,78,75,12,72
72,56,64,71,71,78,75,11,72
72,56,65,71,71,78,76,10,71
72,56,65,71,71,78,76,12,72
71,55,65,71,71,78,76,12,72
72,56,64,71,71,78,76,0,70
72,56,65,71,71,78,76,11,71
72,56,64,0,71,78,76,10,21
72,56,65,71,71,78,76,11,19
72,55,64,71,71,78,76,11,15
72,56,64,71,71,78,76,10,11
72,56,64,71,71,78,77,11,12
72,55,64,71,71,78,77,11,12
72,56,64,71,71,78,77,11,11
71,55,65,71,71,78,77,12,11
72,56,64,71,71,78,76,11,11
72,56,64,71,71,78,76,11,11
72,56,64,71,71,78,77,12,11
72,55,64,71,71,78,76,12,11
72,56,64,71,71,78,76,11,10
72,56,64,71,71,79,77,12,11
71,55,64,71,71,78,77,13,11
72,56,64,71,71,78,76,12,10
72,56,64,71,71,79,77,13,10
71,55,64,71,71,78,77,14,11
72,56,64,71,71,78,76,17,11
72,56,64,71,71,78,77,18,10
72,55,64,71,71,78,77,38,11
72,56,64,71,71,78,77,77,10
72,56,64,71,71,79,78,77,11
71,55,64,71,71,78,77,79,12
72,55,64,71,71,78,77,81,11
72,56,63,71,71,78,78,82,10
72,55,62,71,71,78,77,82,12
72,56,62,71,71,0,77,82,10
72,55,24,71,71,79,78,80,11
71,54,12,0,71,78,77,80,11
72,54,10,71,71,78,77,82,10
72,0,11,71,71,79,78,81,13
72,54,11,71,71,78,78,81,34
71,54,10,71,71,78,78,84,74
72,54,11,71,71,79,78,85,75
71,54,11,71,71,78,78,84,75
72,53,10,71,71,78,78,85,76
71,53,10,71,71,78,78,85,76
72,53,11,71,71,79,78,84,76
71,52,10,71,71,78,78,84,77
71,21,10,71,71,78,78,85,76
71,12,10,71,71,78,78,84,77
72,11,11,71,71,78,78,85,77
71,9,10,71,71,78,78,85,76
71,10,14,71,71,78,78,84,77
72,9,17,71,71,78,78,85,77
71,9,58,71,71,79,78,85,76
71,11,61,71,71,79,78,85,77
72,11,62,71,71,79,78,84,77
71,11,62,71,71,78,78,85,77
71,9,62,71,71,78,78,85,77
71,10,63,71,71,79,78,85,77
71,11,63,71,71,78,78,85,77
71,10,63,71,71,78,78,85,77
71,11,63,71,71,78,78,84,77
72,10,63,71,71,78,78,85,77
71,9,63,71,71,78,78,0,77
71,11,63,71,71,79,78,84,77
72,5,63,71,71,0,78,85,77
72,5,63,71,71,78,78,85,77
71,1,63,71,71,78,78,85,77
71,3,63,71,71,78,78,85,77
71,9,64,71,71,78,78,84,77
71,42,64,71,71,78,78,84,78
71,53,65,71,71,79,78,85,77
71,55,65,71,71,78,78,85,77
71,55,65,71,71,78,78,85,77
71,55,65,71,71,78,78,85,77
70,55,65,71,71,78,78,85,77
70,55,65,71,71,78,78,85,77
69,56,65,71,71,78,78,85,77
33,56,65,71,71,79,78,85,77
3,55,65,71,71,78,78,85,77
1,55,65,71,71,79,78,85,77
2,56,65,71,71,78,78,85,77
2,56,65,71,71,78,78,85,77
5,55,65,71,71,78,78,85,77
10,56,65,71,71,79,78,85,77
11,56,65,71,71,78,78,85,77
10,55,65,71,71,78,78,85,77
10,56,65,71,71,78,78,85,77
11,56,65,71,71,79,78,85,77
11,55,65,71,71,78,78,85,77
12,56,65,71,71,78,78,0,77
10,56,65,71,71,78,78,85,77
12,56,65,71,71,79,78,85,77
13,55,65,0,71,79,78,85,77
15,56,65,71,71,78,78,85,77
16,56,65,71,71,78,78,85,77
16,55,65,71,71,79,78,85,77
18,56,65,71,71,79,78,85,77
25,56,65,71,71,78,78,85,77
52,55,65,70,71,78,78,85,77
66,56,65,71,71,79,78,85,77
67,55,65,70,71,78,78,85,77
68,56,65,71,71,78,78,85,77
69,56,65,71,71,79,78,84,77
69,56,65,71,71,78,78,84,78
69,56,65,70,71,78,78,85,77
69,56,65,71,71,79,78,84,78
69,55,65,70,71,78,78,85,77
70,56,65,71,71,79,78,85,77
70,56,65,71,71,79,78,84,77
71,56,65,71,71,79,78,84,77
70,55,65,71,71,78,78,84,78
71,56,65,71,71,79,78,85,77
71,56,65,71,71,79,78,84,77
70,55,65,70,71,78,78,85,77
71,56,65,71,71,78,78,85,77
71,56,65,71,71,79,78,84,77
71,55,65,70,71,78,78,85,77
71,56,65,71,71,78,78,0,76
71,56,65,71,71,79,78,84,77
71,56,65,70,71,78,78,85,77
71,56,65,0,72,79,78,84,78
71,56,65,71,71,79,78,84,77
71,55,65,70,71,78,78,85,77
71,55,65,71,71,78,78,85,77
71,56,65,71,71,78,78,85,77
71,55,65,71,71,78,78,84,78
72,56,65,70,71,78,78,85,77
71,56,65,71,71,79,78,84,78
71,56,65,71,71,79,78,85,76
72,56,65,71,71,79,78,84,77
71,55,65,70,71,78,78,85,77
71,56,65,71,71,78,78,85,77
71,56,65,71,71,79,78,84,77
71,55,65,71,71,78,78,85,78
72,56,65,70,71,78,78,85,77
71,56,65,71,71,79,78,85,77
71,56,65,71,71,79,78,84,77
71,55,65,70,71,78,78,85,77
72,56,65,71,71,79,78,84,77
71,55,65,70,71,78,78,85,77
71,56,65,71,71,79,78,84,77
71,55,65,71,71,78,78,84,77
71,56,65,71,71,79,78,84,78
71,56,65,71,71,79,78,84,77
71,55,65,70,71,78,78,85,77
71,56,65,71,71,0,78,85,77
71,56,65,71,71,79,78,84,77
71,55,65,0,70,78,78,85,77
71,0,65,71,71,79,78,84,77
71,55,65,71,71,78,78,84,77
71,56,65,70,71,78,78,85,77
71,56,65,71,71,79,78,84,77
70,55,65,70,71,78,78,85,77
71,56,65,71,71,79,78,85,77
71,56,65,71,71,79,78,84,77
69,55,65,70,71,78,78,85,77
70,56,65,71,71,78,78,85,77
70,56,65,71,71,79,78,84,77
69,55,65,71,71,78,78,84,78
68,56,65,70,71,78,78,85,77
67,56,65,71,71,79,78,84,77
54,56,65,71,71,79,78,84,77
33,55,65,71,71,78,78,85,77
13,55,65,71,71,78,78,85,77
12,56,65,71,71,78,78,85,77
13,56,65,71,71,79,78,85,77
11,56,65,71,71,78,78,85,77
12,56,65,71,71,78,78,85,76
12,55,65,71,71,78,78,84,77
12,56,65,71,71,78,78,85,77
12,56,65,71,71,79,78,85,77
11,55,65,71,71,78,78,85,77
11,56,65,71,71,78,78,85,0
12,56,65,71,71,79,78,85,77
12,56,65,71,0,79,78,85,77
12,56,65,71,71,78,78,84,78
10,55,65,71,71,78,78,85,77
11,56,65,71,71,78,78,85,77
7,0,65,71,71,79,78,84,77
11,55,65,71,71,78,78,85,77
10,0,65,71,71,79,78,85,77
11,55,65,71,71,78,78,85,77
10,56,65,71,71,78,78,85,77
11,56,65,71,71,78,78,85,77
11,55,65,71,71,78,78,85,77
10,56,65,71,71,78,78,85,77
11,56,65,71,71,78,78,85,77
10,55,65,71,71,78,78,85,77
10,56,65,71,71,79,78,85,77
11,56,65,71,71,78,78,85,77
10,56,65,71,71,78,78,85,77
10,55,65,71,71,78,78,85,77
11,56,65,71,71,78,78,85,77
11,56,65,71,71,78,78,85,77
11,56,65,71,71,79,78,84,78
10,56,65,71,71,78,78,85,77
10,56,65,71,71,79,78,85,77
11,56,65,71,71,78,78,85,77
12,55,65,71,71,78,78,85,77
10,55,65,71,71,78,78,85,77
11,56,65,71,71,78,78,85,77
11,56,65,71,71,79,78,84,77
10,55,65,71,71,78,78,0,77
2,55,65,71,71,78,78,85,77
2,55,65,71,71,78,78,85,77
2,55,65,0,71,78,78,85,77
5,55,65,71,71,79,78,85,77
64,55,65,71,71,78,78,85,77
70,55,65,71,71,78,78,85,77
71,55,64,71,71,79,78,84,77
71,55,65,71,71,79,78,85,77
72,55,65,71,71,78,78,85,77
71,54,65,71,71,79,78,85,77
71,54,65,71,71,78,78,85,77
71,53,65,71,71,78,78,85,77
72,52,65,71,71,78,78,85,77
72,6,63,71,71,79,78,85,77
71,2,63,71,71,78,78,84,77
72,3,63,71,71,79,78,84,77
71,11,63,71,71,78,78,85,77
71,11,63,71,71,78,78,85,77
71,10,63,71,71,78,78,84,77
71,11,63,71,71,78,78,84,77
71,10,62,71,71,78,78,85,76
72,11,62,71,71,79,78,84,77
72,10,62,71,71,78,78,85,77
72,9,61,71,71,78,78,85,76
71,11,61,71,71,78,78,85,0
72,11,59,71,71,78,78,84,77
71,10,11,71,0,78,78,84,76
72,10,10,71,71,78,78,85,76
71,11,10,71,71,78,78,85,76
72,52,11,71,71,78,78,84,76
43,0,10,71,71,79,78,84,76
72,53,10,71,71,78,78,85,75
71,54,11,71,71,78,78,85,75
72,54,11,71,71,78,78,84,75
71,54,10,71,71,78,78,84,74
72,54,11,71,71,78,78,85,74
72,54,11,71,71,78,78,84,72
72,54,10,71,71,78,78,82,50
72,54,10,71,71,78,78,83,35
72,54,10,71,71,78,78,81,14
71,54,10,71,71,78,77,80,13
72,54,11,71,71,78,78,82,10
72,54,11,71,71,78,78,80,11
72,54,11,71,71,78,77,82,10
72,54,15,71,71,78,77,82,10
72,56,62,71,71,78,77,80,12
71,56,63,71,71,78,77,82,10
72,56,63,71,71,78,77,80,11
72,56,64,71,71,78,77,81,11
72,56,64,71,71,78,77,82,10
72,55,64,71,71,78,77,80,12
72,55,64,70,71,78,77,81,11
72,56,64,71,71,78,77,81,10
72,56,64,71,71,78,77,79,12
72,55,64,70,71,78,77,79,12
72,56,64,71,71,78,77,80,10
72,56,64,71,71,78,77,78,11
71,55,64,71,71,78,77,78,12
72,56,64,71,71,0,77,80,11
72,56,64,71,71,78,77,80,10
72,56,64,71,71,78,77,38,11
72,56,64,71,71,78,77,16,11
72,56,64,71,71,78,76,10,12
71,55,65,71,71,78,76,12,72
72,56,65,71,71,78,76,11,72
71,56,65,71,71,78,76,12,73
72,56,65,70,70,78,75,12,73
72,56,65,71,71,78,75,11,73
72,56,65,71,71,78,74,12,74
71,55,65,71,71,78,73,12,74
72,56,65,71,70,77,66,11,73
72,56,65,71,71,76,23,11,73
72,56,65,70,70,75,15,11,74
71,55,65,71,71,75,12,11,74
72,56,65,70,70,75,11,11,74
72,56,65,71,70,75,11,10,73
71,56,65,71,70,75,12,11,74
72,56,65,71,70,75,12,11,73
71,56,65,71,70,75,12,11,74
72,56,65,70,70,75,11,11,74
72,56,65,71,70,75,11,10,73
72,56,65,71,70,0,12,11,74
72,55,65,70,70,75,11,11,74
72,56,65,70,70,75,12,11,74
72,56,65,71,70,75,11,11,73
71,56,65,71,70,75,12,11,74
72,56,65,70,70,75,11,11,74
72,56,65,71,70,75,10,11,73
71,56,65,71,70,75,11,13,74
72,55,65,70,70,75,11,16,74
72,56,65,71,70,75,10,34,74
72,56,65,71,70,75,12,80,75
71,56,65,70,70,75,12,81,76
72,56,65,70,70,73,11,83,76
72,56,65,71,70,71,11,83,76
72,56,65,71,70,26,11,83,76
72,56,65,70,69,16,11,83,77
72,56,65,71,69,11,11,83,76
72,56,65,71,69,12,11,83,77
72,56,65,70,69,10,14,84,76
72,56,65,71,69,12,72,84,77
72,56,65,70,68,11,73,85,77
72,56,65,71,69,11,74,84,77
71,56,65,71,69,12,74,84,77
72,56,65,71,68,11,74,85,77
72,56,65,71,68,12,74,0,77
71,56,65,70,68,12,74,84,77
72,56,65,70,67,0,74,85,77
71,56,65,70,67,12,75,84,77
72,56,65,71,66,12,75,84,77
72,56,65,70,65,11,74,85,76
72,56,65,70,66,11,74,84,77
72,56,65,70,16,11,75,84,77
71,56,65,70,18,12,75,84,77
72,56,65,69,12,13,75,84,77
72,56,65,70,11,15,75,84,77
72,56,65,70,13,72,77,84,77
72,56,65,69,11,74,77,84,77
72,56,65,70,12,75,77,85,77
72,56,65,69,12,75,77,84,77
72,56,65,69,10,75,77,84,77
72,56,65,70,12,75,77,85,76
71,56,65,69,12,76,77,84,77
72,56,65,69,11,75,77,85,77
72,56,65,69,11,76,77,85,77
72,56,65,68,11,76,77,84,77
72,56,65,67,12,76,77,85,77
71,56,65,66,12,76,77,84,77
72,56,65,65,11,76,77,84,77
72,56,65,64,12,76,77,85,77
72,56,65,39,11,76,77,84,77
72,56,65,25,12,0,77,85,77
72,56,65,0,12,76,77,85,77
72,56,65,12,28,77,77,85,76
71,56,65,12,66,78,78,85,76
72,56,65,11,67,78,78,85,77
72,56,65,12,67,78,78,85,76
72,56,65,11,67,78,78,85,77
72,56,65,12,68,
